word1,word2,sim,wmean
воображение,неправда,1.0,0.372125
воображение,дэвид,0.0,0.162091
воображение,жан,0.0,0.159975
воображение,доступ,0.0,0.190709
воображение,томас,0.0,0.146387
воображение,номинация,0.0,0.204244
воображение,бельгия,0.0,0.096324
воображение,фабрика,0.0,0.151451
воображение,агент,0.0,0.191733
воображение,пребывание,0.0,0.203973
воображение,княжество,0.0,0.157963
воображение,лос-анджелес,0.0,0.144275
воображение,певица,0.0,0.143239
воображение,лаборатория,0.0,0.178499
воображение,певец,0.0,0.165809
воображение,танк,0.0,0.136431
воображение,миссия,0.0,0.138030
воображение,ремонт,0.0,0.099659
воображение,венгрия,0.0,0.122731
микроэлектроника,микрочип,1.0,0.458310
микроэлектроника,электроника,1.0,0.507293
микроэлектроника,сатурн,0.0,0.153730
микроэлектроника,дирекция,0.0,0.146825
неразвитость,отсталость,1.0,0.611476
неразвитость,недоразвитость,1.0,0.581167
неразвитость,недостаточность,1.0,0.458907
неразвитость,стадия,1.0,0.332201
неразвитость,недоразвитие,1.0,0.535670
неразвитость,бытие,0.0,0.246148
неразвитость,мозаика,0.0,0.176973
неразвитость,никель,0.0,0.162196
неразвитость,вод,0.0,0.155782
неразвитость,перелет,0.0,0.113062
конница,воинство,1.0,0.440712
конница,житомирский,0.0,0.162460
адресат,получатель,1.0,0.600789
адресат,адресатка,1.0,0.647484
адресат,уровень,0.0,0.177359
адресат,управление,0.0,0.156416
кроветворение,физиология,1.0,0.352006
кроветворение,возникновение,1.0,0.366699
кроветворение,ослабление,0.0,0.339453
кроветворение,слабость,0.0,0.268784
отстрел,отстреливание,1.0,0.614094
отстрел,камерун,0.0,0.114359
красочность,цветистость,1.0,0.510715
красочность,колоритность,1.0,0.653972
красочность,выразительность,1.0,0.618641
красочность,своеобычность,1.0,0.443490
красочность,интенсивность,1.0,0.534877
красочность,живописность,1.0,0.606507
красочность,цветастость,1.0,0.492017
красочность,леопольд,0.0,0.124966
красочность,рукав,0.0,0.111602
красочность,уверенность,0.0,0.302194
красочность,симфония,0.0,0.295568
красочность,франческо,0.0,0.119515
красочность,царица,0.0,0.142157
красочность,мука,0.0,0.214665
туризм,одиссея,1.0,0.261748
туризм,вояж,1.0,0.417188
туризм,выселок,0.0,0.096798
туризм,экзархат,0.0,0.078062
полвека,полстолетия,1.0,0.652158
полвека,перекрытие,0.0,0.171904
мука,переживание,1.0,0.386664
мука,мученичество,1.0,0.418605
мука,мучение,1.0,0.523175
мука,ощущение,1.0,0.333636
мука,мытарство,1.0,0.460470
мука,боль,1.0,0.499572
мука,страдание,1.0,0.560357
мука,деление,0.0,0.210847
мука,вершина,0.0,0.144473
мука,замена,0.0,0.178433
мука,разрешение,0.0,0.110213
мука,конференция,0.0,0.097709
мука,обладатель,0.0,0.105426
мука,анализ,0.0,0.166652
затея,забава,1.0,0.504782
затея,игра,1.0,0.396024
затея,развлечение,1.0,0.422822
затея,занятие,1.0,0.347434
затея,потеха,1.0,0.411405
затея,развлекуха,1.0,0.389700
затея,развлекаловка,1.0,0.370558
затея,претензия,0.0,0.225275
затея,прокурор,0.0,0.179335
затея,страсть,0.0,0.258461
затея,журналистика,0.0,0.177035
затея,нехватка,0.0,0.185875
затея,господин,0.0,0.208660
затея,ханство,0.0,0.111760
подкуп,подключение,1.0,0.339837
подкуп,взяткодательство,1.0,0.366437
подкуп,пуатье,0.0,0.133542
подкуп,святослав,0.0,0.192404
каракалпак,тюрки,1.0,0.463597
каракалпак,каракалпачка,1.0,0.579127
каракалпак,буря,0.0,0.130009
каракалпак,ущелие,0.0,0.164136
исчерпывание,потребление,1.0,0.348600
исчерпывание,исчерпание,1.0,0.541601
исчерпывание,цепочка,0.0,0.163636
исчерпывание,комментатор,0.0,0.125321
укор,слово,1.0,0.283740
укор,плач,0.0,0.345573
чилиец,южноамериканка,1.0,0.261132
чилиец,торрес,0.0,0.315594
грация,краса,1.0,0.483911
грация,пластика,1.0,0.481371
грация,сеть,0.0,0.101080
грация,автодорога,0.0,0.092951
пятачок,пятак,1.0,0.575337
пятачок,тарту,0.0,0.162804
компетенция,полномочие,1.0,0.600367
компетенция,право,1.0,0.482771
компетенция,правомочность,1.0,0.491319
компетенция,правомочие,1.0,0.479159
компетенция,знание,1.0,0.463821
компетенция,познания,1.0,0.425977
компетенция,полномочность,1.0,0.466345
компетенция,грамотность,1.0,0.470631
компетенция,компетентность,1.0,0.657946
компетенция,сведение,1.0,0.339417
компетенция,осведомленность,1.0,0.498146
компетенция,юрисдикция,1.0,0.596605
компетенция,остальное,0.0,0.090221
компетенция,командировка,0.0,0.271646
компетенция,возобновление,0.0,0.206912
компетенция,цик,0.0,0.200225
компетенция,валентина,0.0,0.105381
компетенция,грамматика,0.0,0.234944
компетенция,вероисповедание,0.0,0.297742
компетенция,цюрих,0.0,0.146149
компетенция,ниша,0.0,0.254187
компетенция,инвестор,0.0,0.252671
компетенция,компартия,0.0,0.250654
компетенция,филология,0.0,0.223754
персия,иран,1.0,0.614027
персия,ири,1.0,0.323364
персия,камергер,0.0,0.176464
персия,намет,0.0,0.135666
макроорганизм,растение,1.0,0.327151
макроорганизм,человек,1.0,0.287153
макроорганизм,существо,1.0,0.343431
макроорганизм,жертва,1.0,0.275088
макроорганизм,лицо,1.0,0.331393
макроорганизм,растительность,1.0,0.318571
макроорганизм,организм,1.0,0.592194
макроорганизм,животное,1.0,0.322811
макроорганизм,особь,1.0,0.432341
макроорганизм,чувствительность,0.0,0.265330
макроорганизм,бета,0.0,0.198496
макроорганизм,греча,0.0,0.175629
макроорганизм,желудок,0.0,0.277119
макроорганизм,сустав,0.0,0.271016
макроорганизм,белка,0.0,0.295855
макроорганизм,локализация,0.0,0.319894
макроорганизм,подгруппа,0.0,0.139056
макроорганизм,плазма,0.0,0.285193
мерило,мерка,1.0,0.548669
мерило,мера,1.0,0.575776
мерило,яблоко,0.0,0.152608
мерило,импорт,0.0,0.146257
каннабис,марихуана,1.0,0.571081
каннабис,еженедельник,0.0,0.145380
кротость,незлобивость,1.0,0.628182
кротость,тихость,1.0,0.521591
кротость,голицын,0.0,0.124414
кротость,сказание,0.0,0.198122
нить,волосик,1.0,0.352481
нить,ниточка,1.0,0.683890
нить,волокно,1.0,0.507843
нить,предмет,1.0,0.383651
нить,проволочка,1.0,0.407954
нить,нить,1.0,0.910393
нить,мишура,1.0,0.286747
нить,волосок,1.0,0.517914
нить,нитка,1.0,0.683825
нить,леса,1.0,0.329336
нить,пружина,1.0,0.385241
нить,струна,1.0,0.514683
нить,корд,1.0,0.311658
нить,леска,1.0,0.393157
нить,вещь,1.0,0.359994
нить,проволока,1.0,0.484079
нить,этимология,0.0,0.137184
нить,углубление,0.0,0.249186
нить,сага,0.0,0.185577
нить,орех,0.0,0.247728
нить,сохранность,0.0,0.066375
нить,интернационал,0.0,0.093506
нить,междуречье,0.0,0.088350
нить,идентификация,0.0,0.176357
нить,чешуя,0.0,0.267568
нить,мэтт,0.0,0.104358
нить,персона,0.0,0.094155
нить,леонард,0.0,0.124436
нить,зоолог,0.0,0.130044
нить,иврит,0.0,0.087886
нить,перемычка,0.0,0.307149
нить,воспроизведение,0.0,0.157711
священник,пастор,1.0,0.503681
священник,диакон,1.0,0.589039
священник,пресвитер,1.0,0.587220
священник,духовник,1.0,0.604859
священник,священник,1.0,0.922249
священник,батюшка,1.0,0.570737
священник,патер,1.0,0.490100
священник,исповедник,1.0,0.523338
священник,священнослужитель,1.0,0.664212
священник,настоятельница,1.0,0.466947
священник,клирик,1.0,0.602100
священник,иерей,1.0,0.670729
священник,епископ,1.0,0.624871
священник,настоятель,1.0,0.644606
священник,церковник,1.0,0.559221
священник,пастырь,1.0,0.581571
священник,дьякон,1.0,0.635678
священник,саламанка,0.0,0.170455
священник,выпускница,0.0,0.233856
священник,игоревич,0.0,0.149544
священник,ховард,0.0,0.152492
священник,бенгалия,0.0,0.128188
священник,коммунар,0.0,0.179488
священник,минерал,0.0,0.094315
священник,кира,0.0,0.141682
священник,зима,0.0,0.155788
священник,намибия,0.0,0.106922
священник,победоносец,0.0,0.207880
священник,вайоминг,0.0,0.074537
священник,нуар,0.0,0.152179
священник,чжоу,0.0,0.119965
священник,северянин,0.0,0.193386
священник,ингерманландия,0.0,0.168760
священник,европарламент,0.0,0.151728
демонстратор,манекенщица,1.0,0.414600
демонстратор,сотрудник,1.0,0.311968
демонстратор,поставка,0.0,0.233821
демонстратор,конструктор,0.0,0.319342
корица,пряность,1.0,0.554170
корица,конрад,0.0,0.108378
килограмм,кило,1.0,0.709705
килограмм,книга,0.0,0.104366
утомление,измождение,1.0,0.497538
утомление,усталость,1.0,0.671972
утомление,утомленность,1.0,0.588525
утомление,изнеможение,1.0,0.612585
утомление,разбитость,1.0,0.579943
утомление,настрой,1.0,0.412841
утомление,усталь,1.0,0.404717
утомление,настроение,1.0,0.449273
утомление,поношенность,1.0,0.313965
утомление,изнуренность,1.0,0.415688
утомление,стояние,0.0,0.312580
утомление,эритроцит,0.0,0.218005
утомление,контрибуция,0.0,0.139940
утомление,слепота,0.0,0.412589
утомление,корнелиус,0.0,0.122386
утомление,лара,0.0,0.102452
утомление,генетик,0.0,0.143056
утомление,сухость,0.0,0.349819
утомление,скафандр,0.0,0.230616
утомление,туземец,0.0,0.174852
заводчанин,производственница,1.0,0.432301
заводчанин,обязательство,0.0,0.170256
аромат,благоухание,1.0,0.662367
аромат,бой,0.0,0.147958
папаша,папенька,1.0,0.549001
папаша,прадедушка,1.0,0.415671
папаша,родитель,1.0,0.479959
папаша,папочка,1.0,0.593423
папаша,батя,1.0,0.541265
папаша,родительство,1.0,0.296335
папаша,прадед,1.0,0.417504
папаша,отец,1.0,0.538152
папаша,прапрадед,1.0,0.364940
папаша,двойка,0.0,0.201678
папаша,комик,0.0,0.307331
папаша,орт,0.0,0.149097
папаша,рыбалка,0.0,0.224716
папаша,жерар,0.0,0.209175
папаша,робер,0.0,0.215295
папаша,мура,0.0,0.239269
папаша,барт,0.0,0.248112
папаша,виновник,0.0,0.204765
мягкость,нежность,1.0,0.688281
мягкость,снисходительность,1.0,0.543548
мягкость,шейх,0.0,0.092765
мягкость,обед,0.0,0.144662
слава,честь,1.0,0.514664
слава,реноме,1.0,0.419234
слава,ореол,1.0,0.417324
слава,репутация,1.0,0.497369
слава,конюшня,0.0,0.160934
слава,отпуск,0.0,0.136091
слава,индекс,0.0,0.102698
слава,введение,0.0,0.154296
натяжение,перетяжка,1.0,0.351353
натяжение,вытягивание,1.0,0.446702
натяжение,растяжение,1.0,0.527136
натяжение,растяжка,1.0,0.445859
натяжение,погон,0.0,0.219210
натяжение,заправка,0.0,0.195696
натяжение,стимуляция,0.0,0.327241
натяжение,зародыш,0.0,0.181874
милость,сожаление,1.0,0.298271
милость,сострадание,1.0,0.377035
милость,жалость,1.0,0.451295
милость,черногория,0.0,0.133147
милость,лука,0.0,0.128302
милость,поль,0.0,0.122694
откуп,оплата,1.0,0.467600
откуп,компетенция,0.0,0.252715
сознательность,умышленность,1.0,0.464728
сознательность,взвешенность,1.0,0.513396
сознательность,намеренность,1.0,0.500608
сознательность,вымысел,0.0,0.288561
сознательность,пролетарий,0.0,0.236019
сознательность,парторганизация,0.0,0.210484
отравление,порча,1.0,0.409308
отравление,заболевание,1.0,0.572025
отравление,интоксикация,1.0,0.687554
отравление,примешивание,1.0,0.299200
отравление,токсикация,1.0,0.438994
отравление,влияние,1.0,0.296381
отравление,факел,0.0,0.230622
отравление,мориц,0.0,0.122646
отравление,юань,0.0,0.089315
отравление,тьма,0.0,0.070740
отравление,евросоюз,0.0,0.148516
отравление,шведов,0.0,0.134676
развертывание,разворачивание,1.0,0.580358
развертывание,разворот,1.0,0.465549
развертывание,далмация,0.0,0.120838
развертывание,рыльце,0.0,0.137652
сброс,сбивка,1.0,0.385883
сброс,бомбометание,1.0,0.449309
сброс,сбивание,1.0,0.448463
сброс,убавление,1.0,0.352856
сброс,сбавка,1.0,0.362069
сброс,снижение,1.0,0.454773
сброс,сшибание,1.0,0.336811
сброс,набрасывание,1.0,0.372795
сброс,авиаудар,1.0,0.408187
сброс,бросание,1.0,0.460764
сброс,слив,1.0,0.415062
сброс,бомбардировка,1.0,0.346436
сброс,понижение,1.0,0.426848
сброс,отведение,1.0,0.442596
сброс,авианалет,1.0,0.333504
сброс,снос,1.0,0.370811
сброс,занижение,1.0,0.422297
сброс,ниспровержение,1.0,0.368070
сброс,удешевление,1.0,0.392016
сброс,стряхивание,1.0,0.412840
сброс,скидочка,1.0,0.296357
сброс,амортизация,1.0,0.416506
сброс,скидка,1.0,0.372213
сброс,сбрасывание,1.0,0.641872
сброс,сметание,1.0,0.389840
сброс,сбавление,1.0,0.400288
сброс,уменьшение,1.0,0.440474
сброс,скидывание,1.0,0.387277
сброс,швыряние,1.0,0.336269
сброс,бросок,1.0,0.471886
сброс,низвержение,1.0,0.367043
сброс,кертис,0.0,0.120838
сброс,оледенение,0.0,0.249287
сброс,питие,0.0,0.191278
сброс,креветка,0.0,0.148368
сброс,диоксид,0.0,0.322889
сброс,геймпли,0.0,0.116554
сброс,ложе,0.0,0.221066
сброс,униформа,0.0,0.119676
сброс,отмель,0.0,0.287224
сброс,магнит,0.0,0.196622
сброс,атеист,0.0,0.154568
сброс,градостроительство,0.0,0.190410
сброс,валун,0.0,0.253283
сброс,недопущение,0.0,0.285915
сброс,эстуарий,0.0,0.277016
сброс,русс,0.0,0.075421
сброс,злак,0.0,0.149776
сброс,кровообращение,0.0,0.257400
сброс,чехол,0.0,0.291709
сброс,достройка,0.0,0.265215
сброс,девон,0.0,0.135415
сброс,сибиряк,0.0,0.095717
сброс,круиз,0.0,0.222464
сброс,литий,0.0,0.286496
сброс,воронка,0.0,0.348329
сброс,компас,0.0,0.262869
сброс,гуп,0.0,0.095502
сброс,минерализация,0.0,0.269905
сброс,константинов,0.0,0.069592
сброс,кинопленка,0.0,0.145013
сброс,ледокол,0.0,0.226874
бас,низы,1.0,0.348964
бас,басище,1.0,0.502897
бас,звук,1.0,0.431115
бас,басок,1.0,0.616472
бас,голос,1.0,0.579925
бас,коммуна,0.0,0.132274
бас,километр,0.0,0.123283
бас,гора,0.0,0.165289
бас,начальник,0.0,0.130690
бас,противник,0.0,0.162771
отрешение,увольнение,1.0,0.558830
отрешение,смещение,1.0,0.454397
отрешение,отстранение,1.0,0.689362
отрешение,маркграф,0.0,0.083816
отрешение,туркменистан,0.0,0.211626
отрешение,балкон,0.0,0.083833
алогизм,непоследовательность,1.0,0.453827
алогизм,неправильность,1.0,0.402125
алогизм,неверность,1.0,0.332080
алогизм,нелогичность,1.0,0.569276
алогизм,иррациональность,1.0,0.426463
алогизм,владимир,0.0,0.131931
алогизм,рука,0.0,0.167955
алогизм,пора,0.0,0.155418
алогизм,журнал,0.0,0.186283
алогизм,событие,0.0,0.231065
выкачивание,отсасывание,1.0,0.481152
выкачивание,вытягивание,1.0,0.531709
выкачивание,выкачка,1.0,0.601287
выкачивание,вытяжка,1.0,0.400031
выкачивание,откачивание,1.0,0.624842
выкачивание,откачка,1.0,0.594029
выкачивание,нация,0.0,0.199758
выкачивание,луч,0.0,0.173655
выкачивание,миля,0.0,0.165740
выкачивание,атмосфера,0.0,0.227293
выкачивание,обложка,0.0,0.112344
выкачивание,подъем,0.0,0.231385
полоцк,городок,1.0,0.315603
полоцк,романович,0.0,0.140400
безвкусие,преснота,1.0,0.345886
безвкусие,безвкусица,1.0,0.646205
безвкусие,нелепость,1.0,0.478412
безвкусие,дурновкусие,1.0,0.538297
безвкусие,пресность,1.0,0.410517
безвкусие,появление,0.0,0.199512
безвкусие,пол,0.0,0.066909
безвкусие,миллион,0.0,0.111131
безвкусие,доллар,0.0,0.119936
безвкусие,любовь,0.0,0.235336
дериватив,дериват,1.0,0.607187
дериватив,тенденция,0.0,0.217830
бортик,борт,1.0,0.616039
бортик,тур,0.0,0.128832
городок,город,1.0,0.710431
городок,щит,0.0,0.114879
переселенец,переселенка,1.0,0.580965
переселенец,мигрантка,1.0,0.359795
переселенец,речь,0.0,0.223946
переселенец,палец,0.0,0.140503
перстень,перстенек,1.0,0.637367
перстень,тропа,0.0,0.155825
кряшенский,татарка,1.0,0.295851
кряшенский,литургия,0.0,0.273090
струя,фонтан,1.0,0.547166
струя,струйка,1.0,0.664751
струя,романтик,0.0,0.122216
струя,порт,0.0,0.175976
ломка,выламывание,1.0,0.399063
ломка,разрушение,1.0,0.494836
ломка,порча,1.0,0.471289
ломка,разлом,1.0,0.424712
ломка,облом,1.0,0.445199
ломка,изменение,1.0,0.473518
ломка,сворачивание,1.0,0.408753
ломка,деструктивность,1.0,0.337305
ломка,свертывание,1.0,0.373097
ломка,разламывание,1.0,0.384989
ломка,слом,1.0,0.549548
ломка,детройт,0.0,0.172572
ломка,житие,0.0,0.132580
ломка,поглощение,0.0,0.275291
ломка,заготовка,0.0,0.295004
ломка,председательство,0.0,0.123393
ломка,финн,0.0,0.138172
ломка,навигация,0.0,0.138378
ломка,диктатура,0.0,0.239729
ломка,суверенитет,0.0,0.164408
ломка,эмми,0.0,0.106960
ломка,ива,0.0,0.172003
стачка,забастовка,1.0,0.713895
стачка,узел,0.0,0.134970
смертный,каюк,1.0,0.289463
смертный,смертность,1.0,0.456444
смертный,смерть,1.0,0.621494
смертный,конец,1.0,0.327418
смертный,свойство,1.0,0.274076
смертный,гибель,1.0,0.440063
смертный,эльзас,0.0,0.103629
смертный,учительница,0.0,0.195720
смертный,царицын,0.0,0.112971
смертный,петергоф,0.0,0.106503
смертный,деталь,0.0,0.114674
смертный,планета,0.0,0.164986
аплодисменты,хлопанье,1.0,0.505194
аплодисменты,рукоплескания,1.0,0.659777
аплодисменты,одобрение,1.0,0.396389
аплодисменты,хлопок,1.0,0.341797
аплодисменты,серия,0.0,0.179095
аплодисменты,поселок,0.0,0.118781
аплодисменты,вода,0.0,0.172787
аплодисменты,середина,0.0,0.117852
гигиена,санитария,1.0,0.647939
гигиена,дезинфицирование,1.0,0.392681
гигиена,санобработка,1.0,0.391214
гигиена,эксперт,0.0,0.204579
гигиена,спина,0.0,0.156690
гигиена,секция,0.0,0.201164
реноме,честь,1.0,0.444623
реноме,слава,1.0,0.419936
реноме,свежесть,0.0,0.267873
реноме,лонг-айленд,0.0,0.130370
финиш,доучивание,1.0,0.264579
финиш,полоска,1.0,0.261164
финиш,достраивание,1.0,0.250827
финиш,окончание,1.0,0.465331
финиш,заканчивание,1.0,0.374154
финиш,финиширование,1.0,0.458947
финиш,доделывание,1.0,0.313813
финиш,доделка,1.0,0.319292
финиш,довершение,1.0,0.405773
финиш,завершение,1.0,0.466567
финиш,заключение,1.0,0.363512
финиш,достройка,1.0,0.264349
финиш,отстройка,1.0,0.326330
финиш,выпуск,1.0,0.300083
финиш,остановка,1.0,0.385150
финиш,михал,0.0,0.141457
финиш,альбион,0.0,0.190221
финиш,макао,0.0,0.183550
финиш,кондиционер,0.0,0.183275
финиш,словак,0.0,0.209588
финиш,микки,0.0,0.126136
финиш,прописка,0.0,0.184754
финиш,коляска,0.0,0.299429
финиш,расторжение,0.0,0.173103
финиш,честность,0.0,0.171279
финиш,тобаго,0.0,0.160491
финиш,бернс,0.0,0.156938
финиш,ретро,0.0,0.151687
финиш,боинг,0.0,0.153098
финиш,буй,0.0,0.180069
тюрок,гагауз,1.0,0.441264
тюрок,турчанка,1.0,0.377203
тюрок,турок,1.0,0.467600
тюрок,азербайджанец,1.0,0.486901
тюрок,балкарец,1.0,0.470222
тюрок,азербайджанка,1.0,0.369820
тюрок,кумык,1.0,0.451094
тюрок,якут,1.0,0.389886
тюрок,алтаец,1.0,0.424971
тюрок,башкир,1.0,0.452777
тюрок,чуваш,1.0,0.414972
тюрок,каракалпак,1.0,0.421232
тюрок,тюрк,1.0,0.632879
тюрок,татарка,1.0,0.383031
тюрок,туркмен,1.0,0.530523
тюрок,татарин,1.0,0.444834
тюрок,узбек,1.0,0.500713
тюрок,киргиз,1.0,0.491851
тюрок,карачаевец,1.0,0.445755
тюрок,киргизка,1.0,0.305637
тюрок,тувинец,1.0,0.372225
тюрок,хакас,1.0,0.421323
тюрок,уйгур,1.0,0.552705
тюрок,фрай,0.0,0.120645
тюрок,провиант,0.0,0.199416
тюрок,оля,0.0,0.117974
тюрок,упрочение,0.0,0.218053
тюрок,ужесточение,0.0,0.155489
тюрок,прослойка,0.0,0.214664
тюрок,концессия,0.0,0.194725
тюрок,страбон,0.0,0.256412
тюрок,зад,0.0,0.132899
тюрок,сак,0.0,0.199522
тюрок,дворик,0.0,0.121081
тюрок,ипподром,0.0,0.166096
тюрок,виноделие,0.0,0.224890
тюрок,обсе,0.0,0.154026
тюрок,пояснение,0.0,0.169409
тюрок,демократизация,0.0,0.203945
тюрок,бугор,0.0,0.199027
тюрок,шаньдун,0.0,0.251694
тюрок,фэн,0.0,0.205727
тюрок,кор,0.0,0.131023
тюрок,барка,0.0,0.163543
тюрок,кряж,0.0,0.171260
тюрок,интеллигент,0.0,0.241336
орхидея,травинка,1.0,0.442711
орхидея,панама,0.0,0.204965
молебен,молебствие,1.0,0.709897
молебен,кронштадт,0.0,0.194561
сомнение,неуверенность,1.0,0.607054
сомнение,сомненье,1.0,0.577525
сомнение,речь,0.0,0.244298
сомнение,остров,0.0,0.138389
вольница,раздолье,1.0,0.503186
вольница,простор,1.0,0.418018
вольница,приволье,1.0,0.506149
вольница,указание,0.0,0.096209
вольница,окно,0.0,0.153452
вольница,посол,0.0,0.176733
профессионал,наездник,1.0,0.319423
профессионал,работник,1.0,0.419098
профессионал,наездница,1.0,0.256451
профессионал,сотрудник,1.0,0.377110
профессионал,митчелл,0.0,0.176533
профессионал,сплит,0.0,0.131282
профессионал,ряд,0.0,0.136806
профессионал,олимп,0.0,0.200067
назарет,городок,1.0,0.354449
назарет,марио,0.0,0.116214
монтирование,сборка,1.0,0.384176
монтирование,монтаж,1.0,0.541711
монтирование,шефмонтаж,1.0,0.464030
монтирование,монтировка,1.0,0.569650
монтирование,пластина,0.0,0.202598
монтирование,яркость,0.0,0.236064
монтирование,скважина,0.0,0.200220
монтирование,автоматизация,0.0,0.295864
виргиния,виржиния,1.0,0.570159
виргиния,национализм,0.0,0.153462
покойный,персона,1.0,0.314144
покойный,человек,1.0,0.346789
покойный,особа,1.0,0.382124
покойный,индивид,1.0,0.316223
покойный,лицо,1.0,0.359789
покойный,бук,0.0,0.121038
покойный,син,0.0,0.155787
покойный,дорогобуж,0.0,0.119310
покойный,лаврентий,0.0,0.228002
покойный,серафим,0.0,0.252737
брюнет,брюнетка,1.0,0.639424
брюнет,жанр,0.0,0.105662
искательница,искатель,1.0,0.626805
искательница,вечеринка,0.0,0.170724
выруливание,езда,1.0,0.328619
выруливание,руление,1.0,0.656224
выруливание,охлаждение,0.0,0.266838
выруливание,опора,0.0,0.214226
портрет,портретик,1.0,0.612461
портрет,вылет,0.0,0.086345
бант,бантик,1.0,0.704124
бант,театр,0.0,0.130790
безучастие,равнодушие,1.0,0.560515
безучастие,рим,0.0,0.114410
фаза,стадия,1.0,0.571680
фаза,фазис,1.0,0.464072
фаза,дистанция,0.0,0.216855
фаза,гумбольдт,0.0,0.083395
недоработанность,неоконченность,1.0,0.487196
недоработанность,незавершенность,1.0,0.530049
недоработанность,прицел,0.0,0.159131
недоработанность,похвала,0.0,0.162313
мошенница,аферист,1.0,0.528354
мошенница,мошенник,1.0,0.654855
мошенница,джош,0.0,0.147364
мошенница,джефф,0.0,0.173435
рассылка,высылание,1.0,0.331608
рассылка,рассыльный,1.0,0.504456
рассылка,геймплей,0.0,0.168287
рассылка,тед,0.0,0.147132
великолепие,великолепность,1.0,0.581312
великолепие,роскошность,1.0,0.507327
великолепие,защитник,0.0,0.215061
великолепие,задание,0.0,0.114374
тропа,путь,1.0,0.547253
тропа,тропинка,1.0,0.749086
тропа,стежка-дорожка,1.0,0.445473
тропа,тропка,1.0,0.705094
тропа,стежка,1.0,0.505721
тропа,овцеводство,0.0,0.165731
тропа,ном,0.0,0.070057
тропа,улан-батор,0.0,0.138662
тропа,маня,0.0,0.109343
тропа,анапа,0.0,0.191505
касса,наличка,1.0,0.476156
касса,викарий,0.0,0.144105
аппаратчик,оператор,1.0,0.479187
аппаратчик,частность,0.0,0.110365
тайник,местечко,1.0,0.328377
тайник,приветствие,0.0,0.159995
металлолом,лом,1.0,0.612895
металлолом,утиль,1.0,0.547369
металлолом,учеба,0.0,0.164391
металлолом,дядя,0.0,0.134697
тумба,столбик,1.0,0.393432
тумба,эссен,0.0,0.111538
карусель,водоворот,1.0,0.508215
карусель,коловращение,1.0,0.428538
карусель,аттракцион,1.0,0.489726
карусель,коловорот,1.0,0.374492
карусель,круговорот,1.0,0.435045
карусель,калейдоскоп,1.0,0.467856
карусель,круговерть,1.0,0.519839
карусель,военнопленный,0.0,0.121969
карусель,тень,0.0,0.177336
карусель,волейбол,0.0,0.193167
карусель,кредит,0.0,0.067692
карусель,противодействие,0.0,0.105476
карусель,мид,0.0,0.088795
карусель,вещание,0.0,0.185575
гречиха,греча,1.0,0.642912
гречиха,почта,0.0,0.153073
электроэнергия,энергия,1.0,0.524514
электроэнергия,гидроэнергия,1.0,0.534452
электроэнергия,гидроэлектроэнергия,1.0,0.566720
электроэнергия,теплоэлектроэнергия,1.0,0.558626
электроэнергия,верн,0.0,0.108135
электроэнергия,чехов,0.0,0.088047
электроэнергия,филантроп,0.0,0.180364
электроэнергия,авианалет,0.0,0.192096
пятно,стыд,1.0,0.429491
пятно,клеймо,1.0,0.457384
пятно,бесчестье,1.0,0.412010
пятно,пятнышко,1.0,0.698826
пятно,позор,1.0,0.418019
пятно,загрязнение,1.0,0.275990
пятно,течение,0.0,0.170279
пятно,индокитай,0.0,0.141605
пятно,мэттью,0.0,0.075530
пятно,санто,0.0,0.120562
пятно,вчк,0.0,0.133491
пятно,диморфизм,0.0,0.182296
змей,змий,1.0,0.550248
змей,интервал,0.0,0.111440
заполнение,наводнение,1.0,0.422200
заполнение,застройка,1.0,0.289025
заполнение,начинка,1.0,0.394242
заполнение,надувание,1.0,0.415617
заполнение,изменение,1.0,0.464417
заполнение,погрузка,1.0,0.432919
заполнение,дозаправка,1.0,0.425051
заполнение,набивка,1.0,0.453394
заполнение,наполнение,1.0,0.693691
заполнение,забивание,1.0,0.415250
заполнение,застраивание,1.0,0.313497
заполнение,нагнетание,1.0,0.414118
заполнение,насыщение,1.0,0.528121
заполнение,засыпание,1.0,0.456649
заполнение,переполнение,1.0,0.536230
заполнение,бостон,0.0,0.136400
заполнение,стенка,0.0,0.255964
заполнение,обитание,0.0,0.264198
заполнение,дама,0.0,0.147581
заполнение,беженец,0.0,0.172585
заполнение,ирак,0.0,0.127230
заполнение,юлия,0.0,0.089379
заполнение,школьник,0.0,0.174526
заполнение,уэльс,0.0,0.118573
заполнение,навык,0.0,0.193393
заполнение,подножие,0.0,0.226275
заполнение,пейзаж,0.0,0.159959
заполнение,высадка,0.0,0.215282
заполнение,невеста,0.0,0.100247
заполнение,барабан,0.0,0.218259
кукольник,артистка,1.0,0.418797
кукольник,обозрение,0.0,0.152869
сутолока,беспорядок,1.0,0.475925
сутолока,нестеров,0.0,0.111098
проц,процент,1.0,0.609469
проц,задолженность,0.0,0.251946
пролонгация,отнесение,1.0,0.448633
пролонгация,кардифф,0.0,0.137223
опасность,перспектива,1.0,0.428449
опасность,взрывоопасность,1.0,0.530909
опасность,серьезность,1.0,0.431379
опасность,аварийность,1.0,0.440763
опасность,угроза,1.0,0.692466
опасность,возможность,1.0,0.447850
опасность,недоброкачественность,1.0,0.294256
опасность,критичность,1.0,0.373281
опасность,небезопасность,1.0,0.559207
опасность,гибельность,1.0,0.401622
опасность,бухгалтер,0.0,0.153082
