word1,word2,sim,wmean
автопогрузчик,военный,0.0,0.299622
мадонна,богородица,1.0,0.918869
мадонна,мамочка,1.0,0.765250
мадонна,мать,1.0,0.779735
мадонна,богоматерь,1.0,0.928513
мадонна,родительница,1.0,0.762149
мадонна,каталония,0.0,0.151900
мадонна,голландец,0.0,0.325752
мадонна,яковлев,0.0,0.013275
мадонна,тейлор,0.0,0.029445
мадонна,рио-де-жанейро,0.0,0.231964
специфика,признак,1.0,0.712506
специфика,изюминка,1.0,0.710742
специфика,атрибутика,1.0,0.890625
специфика,фишка,1.0,0.693088
специфика,отличие,1.0,0.894980
специфика,качество,1.0,0.730795
специфика,конституция,1.0,0.710010
специфика,атрибут,1.0,0.896291
специфика,показатель,1.0,0.723164
специфика,конек,1.0,0.676216
специфика,специфичность,1.0,0.757881
специфика,черта,1.0,0.878312
специфика,параметр,1.0,0.724504
специфика,особенность,1.0,0.943720
специфика,индикатор,1.0,0.696537
специфика,свойство,1.0,0.744691
специфика,тимофеев,0.0,0.019178
специфика,плав,0.0,0.006034
специфика,лайн,0.0,0.007371
специфика,микеланджело,0.0,0.029465
специфика,квинтет,0.0,0.220398
специфика,давидович,0.0,0.010914
специфика,шереметев,0.0,0.014409
специфика,мусоргский,0.0,0.004225
специфика,мольер,0.0,0.025822
специфика,консервация,0.0,0.422820
специфика,преобразователь,0.0,0.296475
специфика,колыбель,0.0,0.023345
специфика,вып,0.0,0.032496
специфика,кузбасс,0.0,0.447153
специфика,причастие,0.0,0.274776
специфика,этноним,0.0,0.039655
плод,результат,1.0,0.872395
плод,орех,1.0,0.696511
плод,баклажан,1.0,0.649018
плод,разность,1.0,0.693109
плод,костянка,1.0,0.665688
плод,предмет,1.0,0.747199
плод,фиаско,1.0,0.683186
плод,итог,1.0,0.819260
плод,следствие,1.0,0.698428
плод,паприка,1.0,0.607633
плод,исход,1.0,0.852183
плод,заключение,1.0,0.704120
плод,зернышко,1.0,0.623940
плод,томат,1.0,0.783768
плод,шишечка,1.0,0.600583
плод,усмотрение,1.0,0.533675
плод,тыква,1.0,0.653124
плод,последствие,1.0,0.686134
плод,невезуха,1.0,0.673898
плод,фрукт,1.0,0.671430
плод,огурчик,1.0,0.763066
плод,каштан,1.0,0.684137
плод,продукт,1.0,0.935295
плод,политология,0.0,0.003137
плод,идиш,0.0,0.030004
плод,гренландия,0.0,0.279601
плод,висконсин,0.0,0.285594
плод,неприятность,0.0,0.409347
плод,шалон,0.0,0.001675
плод,рузвельт,0.0,0.015366
плод,бейсбол,0.0,0.157876
плод,будда,0.0,0.038693
плод,процесс,0.0,0.488538
плод,аминокислота,0.0,0.166511
плод,поп-музыка,0.0,0.329162
плод,калгари,0.0,0.276658
плод,леви,0.0,0.012406
плод,сенегал,0.0,0.012292
плод,дэнни,0.0,0.020169
плод,флотский,0.0,0.285252
плод,иаков,0.0,0.028314
плод,идентичность,0.0,0.015909
плод,скаут,0.0,0.321570
плод,ньюкасл,0.0,0.264933
плод,чита,0.0,0.277791
плод,ситком,0.0,0.008868
ботинок,обувка,1.0,0.239205
ботинок,обувь,1.0,0.263510
ботинок,башмак,1.0,0.328315
ботинок,гражданин,0.0,0.009530
ботинок,достижение,0.0,0.009891
ботинок,бразилия,0.0,0.004132
редакторство,редакция,1.0,0.911295
редакторство,редактирование,1.0,0.909782
редакторство,редактура,1.0,0.917219
редакторство,правка,1.0,0.886306
редакторство,авантюрист,0.0,0.376262
редакторство,чернышевский,0.0,0.048250
редакторство,кропоткин,0.0,0.016322
редакторство,гнет,0.0,0.156499
планшет,планшетник,1.0,0.982137
планшет,периферия,0.0,0.533537
югослав,хорватка,1.0,0.624119
югослав,черногорец,1.0,0.653650
югослав,югославка,1.0,0.963982
югослав,европейка,1.0,0.560552
югослав,серб,1.0,0.815083
югослав,бильбао,0.0,0.489775
югослав,полуфиналист,0.0,0.182740
югослав,ласло,0.0,0.053273
югослав,интертото,0.0,0.035456
югослав,скопье,0.0,0.054640
примыкание,присоединение,1.0,0.897773
примыкание,быков,0.0,0.001978
букашка,кукла,1.0,0.749953
букашка,пешка,1.0,0.719285
букашка,маршрут,0.0,0.241363
букашка,способность,0.0,0.326284
попугай,попугайчик,1.0,0.980878
попугай,смертный,0.0,0.327928
казан,емкость,1.0,0.774017
казан,экспонат,0.0,0.232351
естествоведение,антропология,1.0,0.806674
естествоведение,физика,1.0,0.785860
естествоведение,психология,1.0,0.782655
естествоведение,метрология,1.0,0.758107
естествоведение,биология,1.0,0.793018
естествоведение,химия,1.0,0.792201
естествоведение,астрономия,1.0,0.802216
естествоведение,ведомость,0.0,0.276112
естествоведение,тома,0.0,0.021741
естествоведение,царствование,0.0,0.382739
естествоведение,изложение,0.0,0.405985
естествоведение,пожертвование,0.0,0.366603
естествоведение,руб,0.0,0.012861
естествоведение,вестник,0.0,0.339864
начисление,начисление,1.0,0.951126
начисление,набавление,1.0,0.875901
начисление,набавка,1.0,0.874339
начисление,надбавка,1.0,0.895060
начисление,прибавка,1.0,0.756611
начисление,автогонки,0.0,0.014931
начисление,бруно,0.0,0.004036
начисление,старшинство,0.0,0.028941
начисление,монако,0.0,0.403394
начисление,вице-чемпион,0.0,0.279133
клык,кость,1.0,0.624888
клык,бивень,1.0,0.949836
клык,гитлер,0.0,0.009308
клык,письменность,0.0,0.013252
кобылка,самочка,1.0,0.795046
кобылка,кобылица,1.0,0.960980
кобылка,самка,1.0,0.830358
кобылка,кобыла,1.0,0.966878
кобылка,ящик,0.0,0.378191
кобылка,богоматерь,0.0,0.306409
кобылка,степанов,0.0,0.015200
кобылка,участь,0.0,0.310949
усы,ус,1.0,0.966800
усы,мультсериал,0.0,0.215841
вылет,вылетание,1.0,0.960983
вылет,отлет,1.0,0.937489
вылет,выбывание,1.0,0.567276
вылет,лет,1.0,0.582985
вылет,полет,1.0,0.622086
вылет,авиапутешествие,1.0,0.666109
вылет,авиаперелет,1.0,0.684695
вылет,убытие,1.0,0.621855
вылет,разряд,0.0,0.342091
вылет,тираж,0.0,0.054083
вылет,диапазон,0.0,0.429763
вылет,район,0.0,0.241560
вылет,портрет,0.0,0.165540
вылет,арена,0.0,0.444560
вылет,воеводство,0.0,0.006082
вылет,мина,0.0,0.416939
защитник,опекунша,1.0,0.702848
защитник,защитница,1.0,0.954379
защитник,защита,1.0,0.949361
защитник,страж,1.0,0.770412
защитник,покровительница,1.0,0.717761
защитник,артистка,0.0,0.343558
защитник,волнение,0.0,0.281205
защитник,гриб,0.0,0.399586
защитник,зима,0.0,0.325112
защитник,молоток,0.0,0.026395
размышление,раздумье,1.0,0.807870
размышление,додумывание,1.0,0.749919
размышление,соображение,1.0,0.910828
размышление,мышление,1.0,0.956652
размышление,разумение,1.0,0.749632
размышление,обдумывание,1.0,0.786548
размышление,понимание,1.0,0.764843
размышление,дума,1.0,0.940597
размышление,постижение,1.0,0.760584
размышление,мысль,1.0,0.943200
размышление,раздумывание,1.0,0.771809
размышление,думка,1.0,0.886058
размышление,пойнт,0.0,0.003058
размышление,мес,0.0,0.007594
размышление,берта,0.0,0.021697
размышление,бауман,0.0,0.013407
размышление,рубинштейн,0.0,0.024880
размышление,тироль,0.0,0.004315
размышление,юстиниан,0.0,0.020217
размышление,копа,0.0,0.011749
размышление,банан,0.0,0.322454
размышление,уаз,0.0,0.002110
размышление,софи,0.0,0.023930
размышление,бомбежка,0.0,0.377494
морфема,обозначение,1.0,0.568713
морфема,аффикс,1.0,0.753099
морфема,корень,1.0,0.723074
морфема,предпосылка,0.0,0.031340
морфема,бык,0.0,0.005208
морфема,табличка,0.0,0.224314
медиа,сми,1.0,0.916301
медиа,массмедиа,1.0,0.929092
медиа,масс-медиа,1.0,0.962363
медиа,масс-медийный,1.0,0.908638
медиа,подвал,0.0,0.285090
медиа,кгб,0.0,0.024067
медиа,тайм,0.0,0.065838
медиа,магистраль,0.0,0.335599
недовольство,негодование,1.0,0.658691
недовольство,обида,1.0,0.635592
недовольство,ощущение,1.0,0.746731
недовольство,неудовольствие,1.0,0.952496
недовольство,детеныш,0.0,0.238601
недовольство,липецк,0.0,0.184223
недовольство,бруклин,0.0,0.255732
недовольство,аэроклуб,0.0,0.005001
асимметрия,позиция,1.0,0.661970
асимметрия,расположенность,1.0,0.703540
асимметрия,расположение,1.0,0.712417
асимметрия,расстановка,1.0,0.694818
асимметрия,успех,0.0,0.149553
асимметрия,вопрос,0.0,0.386945
асимметрия,профессор,0.0,0.015130
асимметрия,поселение,0.0,0.317822
гала-концерт,постановка,1.0,0.776100
гала-концерт,гала-представление,1.0,0.943443
гала-концерт,галерея,0.0,0.400561
гала-концерт,премьер-министр,0.0,0.284755
лизинг,перенаем,1.0,0.722990
лизинг,сублизинг,1.0,0.939567
лизинг,настояние,0.0,0.002808
лизинг,преодоление,0.0,0.015845
задумчивость,раздумье,1.0,0.950004
задумчивость,богословие,0.0,0.323682
минтранс,министерство,1.0,0.656325
минтранс,венок,0.0,0.002118
таджик,таджичка,1.0,0.932122
таджик,росстат,0.0,0.345371
короб,духовка,1.0,0.588114
короб,кузов,1.0,0.915333
короб,кузовок,1.0,0.911641
короб,бюст,0.0,0.337445
короб,ударник,0.0,0.433395
короб,потолок,0.0,0.389884
перепел,перепелка,1.0,0.966204
перепел,неволя,0.0,0.226092
племянница,племяшка,1.0,0.946720
племянница,сродственница,1.0,0.611539
племянница,нагорье,0.0,0.024403
племянница,запрещение,0.0,0.187013
низвержение,путч,1.0,0.784430
низвержение,сбивание,1.0,0.789502
низвержение,водораздел,1.0,0.746601
низвержение,низложение,1.0,0.931194
низвержение,бомбометание,1.0,0.773344
низвержение,пасть,1.0,0.578288
низвержение,сшибание,1.0,0.774556
низвержение,переворот,1.0,0.790634
низвержение,авиаудар,1.0,0.770007
низвержение,бросание,1.0,0.784363
низвержение,падание,1.0,0.576374
низвержение,бомбардировка,1.0,0.774104
низвержение,падение,1.0,0.603051
низвержение,поворот,1.0,0.761670
низвержение,госпереворот,1.0,0.777983
низвержение,потрясение,1.0,0.754582
низвержение,перелом,1.0,0.752899
низвержение,рушенье,1.0,0.743832
низвержение,сбивка,1.0,0.752463
низвержение,авианалет,1.0,0.769214
низвержение,свержение,1.0,0.949621
низвержение,снос,1.0,0.776589
низвержение,ниспровержение,1.0,0.938249
низвержение,стряхивание,1.0,0.778591
низвержение,сбрасывание,1.0,0.897434
низвержение,сброс,1.0,0.801845
низвержение,швыряние,1.0,0.726293
низвержение,бросок,1.0,0.768947
низвержение,бомбежка,1.0,0.770699
низвержение,сметание,1.0,0.774691
низвержение,набрасывание,1.0,0.761974
низвержение,бранденбург,0.0,0.021073
низвержение,присяжный,0.0,0.181864
низвержение,эмират,0.0,0.305722
низвержение,стрелец,0.0,0.149569
низвержение,пан,0.0,0.010856
низвержение,шляпа,0.0,0.157427
низвержение,бордо,0.0,0.220047
низвержение,шампань,0.0,0.012453
низвержение,портфель,0.0,0.165672
низвержение,свидание,0.0,0.366713
низвержение,антверпен,0.0,0.270789
низвержение,черт,0.0,0.230451
низвержение,дуэль,0.0,0.262858
низвержение,руслан,0.0,0.015055
низвержение,напр,0.0,0.020510
низвержение,попечение,0.0,0.252578
низвержение,ознаменование,0.0,0.022573
низвержение,чудовище,0.0,0.242589
низвержение,консульство,0.0,0.345107
низвержение,постель,0.0,0.332917
низвержение,старец,0.0,0.159343
низвержение,мавзолей,0.0,0.264676
низвержение,берг,0.0,0.011302
низвержение,конфискация,0.0,0.382463
низвержение,надгробие,0.0,0.168141
низвержение,святилище,0.0,0.039115
низвержение,бурбон,0.0,0.041785
низвержение,прованс,0.0,0.331339
низвержение,багдад,0.0,0.318245
низвержение,жюль,0.0,0.029341
низвержение,оттон,0.0,0.049964
крестьянка,фермер,1.0,0.601975
крестьянка,персона,1.0,0.692716
крестьянка,человек,1.0,0.705724
крестьянка,колхозник,1.0,0.611326
крестьянка,селянин,1.0,0.789836
крестьянка,замечание,0.0,0.298893
крестьянка,фактура,0.0,0.010148
крестьянка,монумент,0.0,0.375818
крестьянка,рене,0.0,0.046949
крестьянка,франциск,0.0,0.042821
напряжение,вслушивание,1.0,0.570751
напряжение,попытка,1.0,0.565906
напряжение,перенапряжение,1.0,0.643977
напряжение,вырывание,1.0,0.569210
напряжение,выбивание,1.0,0.572525
напряжение,заход,1.0,0.532868
напряжение,вольтаж,1.0,0.913317
напряжение,приглядывание,1.0,0.721295
напряжение,сеньор,0.0,0.019400
напряжение,моцарт,0.0,0.004606
напряжение,префект,0.0,0.295939
напряжение,вица,0.0,0.007045
напряжение,писание,0.0,0.070654
напряжение,барнаул,0.0,0.356973
напряжение,знаток,0.0,0.298107
напряжение,наследница,0.0,0.004658
препарат,вещество,1.0,0.836959
препарат,лекарство,1.0,0.892833
препарат,перестройка,0.0,0.059179
препарат,барселона,0.0,0.022032
инспекция,проверка,1.0,0.887081
инспекция,гол,0.0,0.036717
латы,меч,1.0,0.813655
латы,щит,1.0,0.779924
латы,рыцарь,1.0,0.852914
латы,броня,1.0,0.812146
латы,доспехи,1.0,0.943126
латы,кольчуга,1.0,0.942058
латы,металл,1.0,0.252455
латы,небо,0.0,0.159784
латы,поток,0.0,0.043083
латы,чиновник,0.0,0.084846
латы,аренда,0.0,0.036764
латы,лекция,0.0,0.015263
латы,окраина,0.0,0.021242
латы,преступление,0.0,0.126866
лечебница,здравница,1.0,0.728179
лечебница,порт,0.0,0.079701
концепция,идея,1.0,0.912692
концепция,васильевич,0.0,0.023021
карман,деньги,1.0,0.847331
карман,дырка,1.0,0.806764
карман,пиджак,1.0,0.938368
карман,вор,1.0,0.719917
карман,мелочь,1.0,0.877060
карман,формула,0.0,0.026023
карман,издательство,0.0,0.032971
карман,георгий,0.0,0.039000
карман,лесной,0.0,0.034880
карман,правитель,0.0,0.025630
флегматик,сангвиник,1.0,0.965709
флегматик,темперамент,1.0,0.947470
флегматик,поступок,0.0,0.222727
флегматик,свинья,0.0,0.079804
глупость,невежество,1.0,0.919309
глупость,тупость,1.0,0.943216
глупость,неразумность,1.0,0.849873
глупость,дурак,1.0,0.835719
глупость,идиотизм,1.0,0.901842
глупость,чушь,1.0,0.885899
глупость,ум,1.0,0.823006
глупость,блондинка,1.0,0.083614
глупость,открытие,0.0,0.122657
глупость,ширина,0.0,0.021475
глупость,англия,0.0,0.037058
глупость,курс,0.0,0.028651
глупость,основатель,0.0,0.037247
глупость,минута,0.0,0.155967
глупость,спорт,0.0,0.066068
глупость,титул,0.0,0.070030
проблема,вопрос,1.0,0.900036
проблема,задача,1.0,0.907341
проблема,решение,1.0,0.851569
проблема,неприятность,1.0,0.778287
проблема,дилемма,1.0,0.834394
проблема,рыцарь,0.0,0.034964
проблема,регистр,0.0,0.057130
проблема,давление,0.0,0.530994
проблема,саундтрек,0.0,0.028988
проблема,витязь,0.0,0.039769
волшебство,цветок,1.0,0.230253
волшебство,жизнь,1.0,0.597793
волшебство,сказка,1.0,0.882397
волшебство,чудо,1.0,0.895860
волшебство,палочка,1.0,0.369117
волшебство,маг,1.0,0.779585
волшебство,превращение,1.0,0.856152
волшебство,магия,1.0,0.951598
волшебство,позиция,0.0,0.007411
волшебство,комитет,0.0,0.027685
волшебство,материал,0.0,0.046497
волшебство,номер,0.0,0.014599
волшебство,выход,0.0,0.020014
волшебство,множество,0.0,0.375617
волшебство,база,0.0,0.024467
волшебство,издание,0.0,0.090152
мундштук,трубка,1.0,0.936703
мундштук,сигарета,1.0,0.939056
мундштук,папироса,1.0,0.949077
мундштук,кожа,0.0,0.098431
мундштук,нация,0.0,0.015812
мундштук,пушка,0.0,0.073628
трясина,болото,1.0,0.961111
трясина,топь,1.0,0.961237
трясина,ухо,0.0,0.086462
трясина,копье,0.0,0.087170
папоротник,растение,1.0,0.913191
папоротник,придворный,0.0,0.048018
сплетня,слух,1.0,0.918585
сплетня,раскол,0.0,0.072418
кузнец,сеновал,1.0,0.303805
кузнец,кузница,1.0,0.934971
кузнец,вакула,1.0,0.925924
кузнец,кузня,1.0,0.867549
кузнец,лошадь,1.0,0.602507
кузнец,молот,1.0,0.926842
кузнец,железо,1.0,0.485167
кузнец,металл,1.0,0.723998
кузнец,подкова,1.0,0.769841
кузнец,наковальня,1.0,0.933960
кузнец,пожар,0.0,0.101449
кузнец,мысль,0.0,0.137604
кузнец,лодка,0.0,0.048116
кузнец,ограничение,0.0,0.004792
кузнец,протяженность,0.0,0.014623
кузнец,гонка,0.0,0.017173
кузнец,том,0.0,0.110751
кузнец,союзник,0.0,0.092835
кузнец,приз,0.0,0.055085
кузнец,израиль,0.0,0.016023
луза,шар,1.0,0.886175
луза,повесть,0.0,0.020013
господь,бог,1.0,0.942732
господь,реестр,0.0,0.025803
градусник,температура,1.0,0.899705
градусник,ртуть,1.0,0.915148
градусник,цельсий,1.0,0.764505
градусник,доктор,1.0,0.152083
градусник,термометр,1.0,0.915852
градусник,шкала,1.0,0.452315
градусник,комиссия,0.0,0.049940
градусник,объем,0.0,0.035492
градусник,целое,0.0,0.039150
градусник,письмо,0.0,0.081763
градусник,принцип,0.0,0.026052
градусник,появление,0.0,0.011081
патефон,игла,1.0,0.615216
патефон,пластинка,1.0,0.933856
патефон,стремление,0.0,0.018472
патефон,колесо,0.0,0.103875
жулик,путин,1.0,0.363191
жулик,детство,0.0,0.031555
братва,пацаны,1.0,0.832253
братва,производство,0.0,0.051970
похожесть,сходство,1.0,0.895795
похожесть,ноль,0.0,0.048841
анаконда,змея,1.0,0.936814
анаконда,число,0.0,0.056455
шляпка,гвоздь,1.0,0.915795
шляпка,гриб,1.0,0.920491
шляпка,столб,0.0,0.080104
шляпка,секция,0.0,0.038816
стрела,пуля,1.0,0.887684
стрела,лучник,1.0,0.920643
стрела,лягушка,1.0,0.634136
стрела,цель,1.0,0.708534
стрела,тетива,1.0,0.954904
стрела,лук,1.0,0.928090
стрела,арбалет,1.0,0.943724
стрела,мишень,1.0,0.910412
стрела,амур,1.0,0.885719
стрела,полёт,1.0,0.853877
стрела,наконечник,1.0,0.950604
стрела,колчан,1.0,0.940455
стрела,бен,0.0,0.053820
стрела,коми,0.0,0.023425
стрела,доставка,0.0,0.041383
стрела,каролина,0.0,0.020220
стрела,новосибирск,0.0,0.073107
стрела,ботаник,0.0,0.014015
стрела,авангард,0.0,0.272749
стрела,исчезновение,0.0,0.018402
стрела,эскадра,0.0,0.082201
стрела,ассамблея,0.0,0.022378
стрела,фердинанд,0.0,0.027185
стрела,джонс,0.0,0.015092
этикетка,бутылка,1.0,0.933110
этикетка,барьер,0.0,0.030999
тритон,ящерица,1.0,0.897492
тритон,стрела,0.0,0.077515
темнота,чернота,1.0,0.907533
темнота,страх,1.0,0.817291
темнота,тьма,1.0,0.919036
темнота,фонарь,1.0,0.858387
темнота,свет,1.0,0.848053
темнота,вечер,1.0,0.795352
темнота,мрак,1.0,0.913102
темнота,ночь,1.0,0.853221
темнота,темень,1.0,0.898626
темнота,мгла,1.0,0.914868
темнота,стенка,0.0,0.103737
темнота,подчиненный,0.0,0.021233
темнота,избиратель,0.0,0.011738
темнота,колебание,0.0,0.048276
темнота,полководец,0.0,0.031533
темнота,высадка,0.0,0.038955
темнота,белок,0.0,0.106498
темнота,оказание,0.0,0.009921
темнота,вмф,0.0,0.024564
темнота,претензия,0.0,0.018756
марш,песня,1.0,0.813816
марш,мендельсон,1.0,0.873559
марш,оркестр,1.0,0.846959
марш,строй,1.0,0.552833
марш,барабан,1.0,0.776442
марш,бросок,1.0,0.900618
марш,парад,1.0,0.881100
марш,победа,1.0,0.711135
марш,норвегия,0.0,0.043686
марш,казанский,0.0,0.069008
марш,приложение,0.0,0.029001
марш,серебро,0.0,0.044452
марш,днепр,0.0,0.609676
марш,отражение,0.0,0.149290
марш,ричард,0.0,0.071113
марш,присоединение,0.0,0.071104
коррупция,деньги,1.0,0.498741
коррупция,взятка,1.0,0.898398
коррупция,смена,0.0,0.041917
коррупция,мяч,0.0,0.013885
история,эпоха,1.0,0.825219
история,культура,1.0,0.861405
история,прошлое,1.0,0.882999
история,наука,1.0,0.830185
история,книга,1.0,0.850232
история,легенда,1.0,0.851275
история,рассказ,1.0,0.842946
история,сказка,1.0,0.843153
история,летопись,1.0,0.890524
история,учебник,1.0,0.863421
история,русь,1.0,0.818362
история,миф,1.0,0.804058
история,география,1.0,0.899348
история,вершина,0.0,0.087055
история,обладатель,0.0,0.118192
история,аптека,0.0,0.029275
история,залив,0.0,0.036064
история,замена,0.0,0.066537
история,марка,0.0,0.318604
история,стих,0.0,0.578742
история,ворота,0.0,0.042276
история,польза,0.0,0.577006
история,армия,0.0,0.681880
история,мощность,0.0,0.028179
история,юрий,0.0,0.424567
история,продукт,0.0,0.156106
сочетание,гармония,1.0,0.830524
сочетание,правительство,0.0,0.045995
арест,тюрьма,1.0,0.849252
арест,площадь,0.0,0.051160
управление,власть,1.0,0.819717
управление,контроль,1.0,0.865123
управление,менеджмент,1.0,0.878029
управление,менеджер,1.0,0.772468
управление,рычаг,1.0,0.834756
управление,организация,1.0,0.827629
управление,руль,1.0,0.758155
управление,манипуляция,1.0,0.233167
управление,стража,0.0,0.241160
управление,алтарь,0.0,0.031230
управление,курорт,0.0,0.247220
управление,вещь,0.0,0.045891
управление,шахматист,0.0,0.029840
управление,трансляция,0.0,0.105161
управление,патрик,0.0,0.033525
управление,оккупант,0.0,0.045551
бобина,плёнка,1.0,0.711565
бобина,катушка,1.0,0.740501
бобина,честь,0.0,0.033862
бобина,брат,0.0,0.083804
поединок,битва,1.0,0.868011
поединок,сражение,1.0,0.867930
поединок,дуэль,1.0,0.917529
поединок,состязание,1.0,0.881542
поединок,бой,1.0,0.885873
поединок,нефть,0.0,0.010600
поединок,сергеевич,0.0,0.085709
поединок,авария,0.0,0.075009
поединок,рисунок,0.0,0.134060
поединок,популяция,0.0,0.032536
бокс,ринг,1.0,0.936856
бокс,раунд,1.0,0.751287
бокс,спорт,1.0,0.897434
бокс,удар,1.0,0.726932
бокс,кулак,1.0,0.548791
бокс,нокаут,1.0,0.763999
бокс,перчатка,1.0,0.709217
бокс,рефери,1.0,0.698292
бокс,бой,1.0,0.818120
бокс,груша,1.0,0.466377
бокс,поселок,0.0,0.180251
бокс,провинция,0.0,0.038070
бокс,глава,0.0,0.113146
бокс,улица,0.0,0.079586
бокс,орден,0.0,0.053653
бокс,север,0.0,0.019497
бокс,середина,0.0,0.064737
бокс,вода,0.0,0.039846
бокс,остров,0.0,0.041625
бокс,месяц,0.0,0.071291
мейнстрим,попса,1.0,0.776774
мейнстрим,инструментарий,0.0,0.086480
подруга,девушка,1.0,0.831208
подруга,друг,1.0,0.877334
подруга,реставрация,0.0,0.022522
подруга,достопримечательность,0.0,0.073089
общага,студент,1.0,0.736303
общага,таракан,1.0,0.257543
общага,институт,1.0,0.460327
общага,участница,0.0,0.137108
общага,поклонник,0.0,0.043124
общага,показ,0.0,0.039806
фабрика,звёзды,1.0,0.652384
фабрика,стачка,1.0,0.704420
фабрика,завод,1.0,0.941816
фабрика,производство,1.0,0.890307
фабрика,ткань,1.0,0.703204
фабрика,богослов,0.0,0.014516
фабрика,гарри,0.0,0.022557
фабрика,стрелка,0.0,0.043190
фабрика,пожертвование,0.0,0.075116
фабрика,огонь,0.0,0.074051
диктофон,запись,1.0,0.889196
диктофон,отставка,0.0,0.029541
современность,модерн,1.0,0.779032
современность,станица,0.0,0.035631
мент,милиция,1.0,0.820442
мент,взятка,1.0,0.340393
мент,мусор,1.0,0.831693
мент,милиционер,1.0,0.903350
мент,слух,0.0,0.058301
мент,сценарист,0.0,0.048833
мент,горький,0.0,0.036061
мент,впечатление,0.0,0.024013
клок,шерсть,1.0,0.930401
клок,рейтинг,0.0,0.019357
кока-кола,спрайт,1.0,0.734197
кока-кола,напиток,1.0,0.700492
кока-кола,философия,0.0,0.038465
кока-кола,швейцария,0.0,0.022406
находчивость,сообразительность,1.0,0.967051
находчивость,племянник,0.0,0.074924
гдр,германия,1.0,0.838834
гдр,объект,0.0,0.068455
народность,нация,1.0,0.941990
народность,чтение,0.0,0.022437
мастер,ремесленник,1.0,0.898448
мастер,профессионал,1.0,0.840666
мастер,булгаков,1.0,0.546706
мастер,учитель,1.0,0.808801
мастер,страдивари,1.0,0.455033
мастер,цех,1.0,0.860916
мастер,ученик,1.0,0.864554
мастер,ремесло,1.0,0.824846
мастер,маргарита,1.0,0.850058
мастер,мартин,0.0,0.223437
мастер,динамо,0.0,0.258768
мастер,усадьба,0.0,0.169591
мастер,дружба,0.0,0.161071
мастер,вторжение,0.0,0.038153
мастер,эфир,0.0,0.024423
мастер,согласие,0.0,0.066039
мастер,опасность,0.0,0.092443
мастер,деньги,0.0,0.245922
жертва,охотник,1.0,0.786338
жертва,архитектор,0.0,0.073539
дреды,волосы,1.0,0.748121
дреды,известность,0.0,0.014838
гэндальф,волшебник,1.0,0.464128
гэндальф,исполнение,0.0,0.023349
алушта,крым,1.0,0.939246
алушта,война,0.0,0.049969
скольжение,трение,1.0,0.951331
скольжение,лёд,1.0,0.349587
скольжение,конфедерация,0.0,0.023885
скольжение,кнр,0.0,0.033098
мех,кожа,1.0,0.901584
мех,соболь,1.0,0.931975
мех,шуба,1.0,0.942705
мех,животное,1.0,0.802428
мех,зверёк,1.0,0.767693
мех,шерсть,1.0,0.917393
мех,норка,1.0,0.935784
мех,песец,1.0,0.928532
мех,зверь,1.0,0.842484
мех,иртыш,0.0,0.047507
мех,разрушение,0.0,0.008111
мех,комната,0.0,0.062448
мех,пользователь,0.0,0.014253
мех,водохранилище,0.0,0.034677
мех,пик,0.0,0.169075
мех,кислота,0.0,0.057383
мех,перевозка,0.0,0.076964
мех,продолжительность,0.0,0.020942
варяг,враг,1.0,0.603818
варяг,крейсер,1.0,0.928313
варяг,источник,0.0,0.310729
варяг,директор,0.0,0.045824
маринад,огурцы,1.0,0.863897
маринад,заболевание,0.0,0.033729
кораблекрушение,шторм,1.0,0.918480
кораблекрушение,обломки,1.0,0.919319
кораблекрушение,ветвь,0.0,0.022783
кораблекрушение,церемония,0.0,0.039801
отрочество,детство,1.0,0.964863
отрочество,юношество,1.0,0.932372
отрочество,юность,1.0,0.956121
отрочество,вокал,0.0,0.030013
отрочество,карла,0.0,0.061191
отрочество,употребление,0.0,0.044634
строй,солдат,1.0,0.827088
строй,солдаты,1.0,0.775739
строй,коммунизм,1.0,0.806768
строй,шеренга,1.0,0.870740
строй,социализм,1.0,0.843112
строй,марш,1.0,0.597082
строй,ряд,1.0,0.844932
строй,гитара,1.0,0.350443
строй,армия,1.0,0.789372
строй,четвертьфинал,0.0,0.043072
строй,совершение,0.0,0.034530
строй,психология,0.0,0.277771
строй,воронеж,0.0,0.233335
строй,гамбург,0.0,0.058038
строй,араб,0.0,0.038787
строй,коробка,0.0,0.137384
строй,казна,0.0,0.187401
строй,провал,0.0,0.052402
ауди,кольца,1.0,0.302465
ауди,дом,0.0,0.137161
специалист,выпускник,1.0,0.829144
специалист,профессионал,1.0,0.868095
специалист,вина,0.0,0.101577
специалист,капля,0.0,0.034693
философия,аристотель,1.0,0.914326
философия,бытие,1.0,0.851625
философия,сократ,1.0,0.861667
философия,любомудрие,1.0,0.888262
философия,мысли,1.0,0.752765
философия,кант,1.0,0.928112
философия,наука,1.0,0.907534
философия,ярославль,0.0,0.039715
философия,владивосток,0.0,0.029067
философия,боярин,0.0,0.013623
философия,фауна,0.0,0.062122
философия,перемирие,0.0,0.023599
философия,сетка,0.0,0.024181
философия,обозреватель,0.0,0.064450
куранты,время,1.0,0.638640
куранты,кремль,1.0,0.722604
куранты,часы,1.0,0.798202
куранты,бой,1.0,0.807790
куранты,знакомый,0.0,0.238240
куранты,указание,0.0,0.036993
куранты,отрасль,0.0,0.017424
куранты,минимум,0.0,0.044370
